binPath,vaddr,name,groundtruth,BLens,XFL,BL-S,SymLM,BL-A,AsmDepictor
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,94208,gcry_assert_failed,assertion,assertion,assertion,assertion,assertion,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,31008,grub_vprintf,grub_print,grub_print,grub_print,grub_print,print_grub,grub_print,grub_print
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,56832,grub_util_biosdisk_flush,grub_utility_disk_flush,grub_utility_disk_flush,grub_utility_disk_flush,grub_utility_disk_flush,grub_utility_disk_flush,grub_utility_disk_flush,grub_utility_disk_flush
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,71600,grub_arg_show_help,grub_argument_show_help,grub_argument_show_help,grub_argument_show_help,grub_argument_show_help,argument_grub_show_help,grub_argument_show_help,grub_argument_show_help
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,106688,grub_part_msdos_fini,grub_part_os_finalise,grub_part_os_finalise,grub_part_os_finalise,grub_finalise,stop_get_resource_igt,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,24608,grub_get_time_ms,grub_get_time_ms,grub_get_time_ms,grub_get_time_ms,grub_get_time_ms,grub_time_get_ms,grub_get_time_ms,signal
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,22432,grub_util_fopen,grub_utility_open,grub_utility_open,grub_utility_open,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,23072,grub_util_make_temporary_dir,grub_utility_make_directory,grub_utility_make_directory,grub_utility_make_directory,grub_utility_make_directory,make_directory_grub_utility,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,31536,grub_printf,grub_print,grub_print,grub_print,grub_print,grub_print,grub_print,rs_log_error_no_function
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,22368,grub_canonicalize_file_name,grub_ize_file_name,grub_ize_file_name,grub_ize_file_name,grub_ize_file_name,grub_file_name_ize,grub_ize_file_name,2_callback_get_key_state
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,16192,start,start,start,start,<Not in the dataset>,<Not in the dataset>,start,start
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,83152,grub_find_device,grub_find_device,grub_find_device,grub_find_device,<Not in the dataset>,<Not in the dataset>,grub_find_device,grub_find_device
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,49456,grub_disk_dev_register,grub_disk_device_register,grub_disk_device_register,grub_disk_register,grub_disk_device_register,grub_register_device,grub_disk_device_register,xgks_device_addition
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,107072,csu_fini,csu_finalise,csu_finalise,csu_finalise,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,22448,grub_util_is_directory,grub_utility_is_directory,grub_utility_is_directory,grub_utility_is,grub_utility_is_directory,is_utility_grub,grub_utility_is_directory,grub_utility_get_time
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,96768,grub_crypto_hmac_init,grub_crypt_initialise,grub_crypt_initialise,grub_crypt_initialise,<Not in the dataset>,<Not in the dataset>,grub_crypt_initialise,grub_crypt_initialise
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,92576,grub_make_system_path_relative_to_its_root_os,grub_make_system_path_to_timestamp_root_os,grub_make_system_path_to_timestamp_root_os,grub_make_system_path_to_timestamp_root_os,grub_make_system_path_to_timestamp_root_os,to_path_os_grub_system_make_root_timestamp,grub_make_system_path_to_timestamp_root_os,grub_make_system_path_to_timestamp_root_os
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,78688,grub_device_open,grub_device_open,grub_device_open,grub_device_open,grub_device_open,open_grub_device,grub_device_open,grub_device_open
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,90784,grub_util_pull_device_os,grub_utility_device_os,grub_utility_device_os,grub_utility_device_os,grub_utility_device_os,grub_utility_os_device,grub_utility_device_os,make_root_directory
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,25440,grub_error_push,grub_error_push,grub_error_push,grub_error_push,grub_error_push,error_grub_push,grub_error_push,grub_error_push
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,29264,grub_strdup,grub_string_duplicate,grub_string_duplicate,grub_string_duplicate,grub_string_duplicate,string_grub_duplicate,grub_string_duplicate,grub_string_duplicate
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,16544,grub_legacy_escape,grub_escape,grub_string,,grub,grub,,url_to_string
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,94672,grub_md_unregister,grub_md_un_register,grub_cipher_un_register,grub_md_un_register_cipher,grub_md_un_register,grub_register_un_md,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,43712,grub_diskfilter_get_partmap,grub_disk_filter_get_part_map,grub_disk_filter_get_part_map,grub_disk_filter_get_part_map,grub_disk_filter_get_part_map,grub_get_disk_map_filter_part,grub_disk_filter_get_part_map,set
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,84688,grub_util_pull_lvm_by_command,grub_utility_by_command,grub_utility_by_command,grub_utility_by_command,<Not in the dataset>,<Not in the dataset>,grub_utility_by_command,grub_utility_by_command
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,31344,grub_printf,grub_print,grub_print,grub_print,grub_print,grub_print,grub_print,os_cap_sprint
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,53440,grub_util_devmapper_cleanup,grub_utility_device_cleanup,grub_utility_device_cleanup,grub_utility_device_cleanup,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,97504,grub_crypto_hmac_buffer,grub_crypt_buffer,grub_crypt_buffer,grub_crypt_buffer,grub_crypt_buffer,buffer_crypt_grub,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,27168,grub_strtoul,grub_string_to,grub,,<Not in the dataset>,<Not in the dataset>,grub_string_to,test_main_context_get
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,102320,grub_util_is_ldm,grub_utility_is,grub_utility_is,grub_utility_is,grub_utility_is,is_grub_utility,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,39712,grub_list_remove,grub_list_remove,grub_list_remove,grub_list_remove,grub_list_remove,grub_list_remove,grub_list_remove,grub_list_remove
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,21984,grub_util_fd_read,grub_utility_fd_read,grub_utility_fd_read,grub_utility_fd_read,grub_utility_fd_read,fd_utility_read_grub,grub_utility_fd_read,grub_utility_fd_write
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,74608,grub_procfs_init,grub_process_fs_initialise,grub_process_fs_initialise,initialise,grub_process_fs_initialise,grub_initialise_process_fs_finalise,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,57088,grub_util_biosdisk_fini,grub_utility_disk_finalise,grub_utility_disk_finalise,grub_utility_disk_finalise,grub_utility_disk_finalise,grub_disk_finalise_utility,grub_utility_disk_finalise,grub_utility_disk_finalise
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,51280,grub_disk_get_size,grub_disk_get_size,grub_disk_get_size,grub_disk_get_size,grub_disk_get_size,grub_disk_get_size,grub_disk_get_size,grub_disk_get_size
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,34208,grub_mm_init_region,grub_initialise_region,grub_initialise_region,grub_region_exported_csu_finalise,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,96384,grub_crypto_cbc_decrypt,grub_crypt_de_crypt,grub_crypt_de_crypt,grub_crypt_encrypt_de,<Not in the dataset>,<Not in the dataset>,grub_crypt_de_crypt,grub_crypt_de_crypt
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,33168,grub_err_printf,grub_error_print,grub_error_print,grub_error_print,grub_error_print,grub_error_print,grub_error_print,error_message
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,93520,grub_fs_probe,grub_fs_probe,grub_fs_probe,grub_fs_probe,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,22336,grub_util_disable_fd_syncs,grub_utility_disable_fd,grub_utility_disable_fd,grub_utility_disable_fd,grub_utility_disable_fd,0_exit,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,104448,grub_partition_msdos_iterate,grub_partition_os_iterate,grub_partition_os_iterate,grub_partition_os_iterate,<Not in the dataset>,<Not in the dataset>,grub_partition_os_iterate,grub_partition_os_iterate
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,80096,grub_util_get_os_disk,grub_utility_get_os_disk,grub_utility_get_os_disk,grub_utility_disk_get_os,grub_utility_get_os_disk,grub_get_utility_os_disk,grub_utility_get_os_disk,grub_utility_get_os_disk
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,39232,grub_env_update_get_sorted,grub_env_update_get,grub_env_update_get,grub_env_update_get,grub_env_update_get,get_grub_update_env,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,26080,grub_puts,grub_puts,grub_puts,grub_puts,grub_puts,grub_puts,grub_puts,grub_puts
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,32928,grub_fatal,grub_fatal,grub_fatal,grub_fatal,grub_fatal,grub_fatal,grub_fatal,acpi
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,88944,grub_util_part_to_disk,grub_utility_part_to_disk,grub_utility_part_to_disk,grub_utility_part_to_disk,<Not in the dataset>,<Not in the dataset>,grub_utility_part_to_disk,argument_to
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,103072,grub_ldm_fini,grub_finalise,grub_part_os_finalise,grub_part_os_finalise,grub_finalise,stop_get_igt_resource,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,70960,grub_register_extcmd,grub_register_extend_cmd,grub_register_extend_cmd,grub_register_extend_cmd,grub_register_extend_cmd,cmd_register_grub_extend,grub_register_extend_cmd,process_command_line
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,57488,grub_util_path_concat_ext,grub_utility_path_connection_at_extend,grub_utility_path_connection_at_extend,grub_utility_path_connection_at_extend,grub_utility_path_connection_at_extend,at_grub_connection_path_utility_extend,grub_utility_path_connection_at_extend,grub_utility_path_connection_at_extend
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,38672,grub_env_set,grub_env_set,grub_env_set,grub_env_set,<Not in the dataset>,<Not in the dataset>,grub_env_set,grub_env_set
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,57184,grub_util_biosdisk_get_compatibility_hint,grub_utility_disk_get,grub_utility_disk_get,grub_utility_disk_get,grub_utility_disk_get,get_grub_disk_utility,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,102704,grub_util_ldm_embed,grub_utility,grub_utility,grub_utility,grub_utility,grub_utility,grub_utility,grub_utility
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,80176,grub_util_biosdisk_get_grub_dev,grub_utility_disk_get_grub_device,grub_utility_disk_get_grub_device,grub_utility_disk_get_device,<Not in the dataset>,<Not in the dataset>,grub_utility_disk_get_grub_device,grub_utility_disk_get_grub_device
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,102912,grub_ldm_init,grub_initialise,grub_initialise,grub_initialise,grub_initialise,initialise_grub,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,78176,grub_register_command_prio,grub_register_command_pr_io,grub_register_command_pr_io,grub_register_command_pr_io,grub_register_command_pr_io,grub_register_io_command_pr,grub_register_command_pr_io,queue_addition
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,25568,grub_error_pop,grub_error_pop,grub_error_pop,grub_error_pop,grub_error_pop,error_grub_pop,grub_error_pop,grub_error_pop
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,71936,grub_arg_parse,grub_argument_parse,grub_argument_parse,grub_argument_parse,<Not in the dataset>,<Not in the dataset>,grub_argument_parse,grub_argument_parse
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,67376,grub_cryptodisk_decrypt,grub_crypt_disk_de_crypt,grub_crypt_disk_de_crypt,grub_crypt_disk_de,grub_crypt_disk_de_crypt,is_crypt_grub_disk,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,69696,grub_cryptodisk_cheat_insert,grub_crypt_disk_insert,grub_crypt_disk_insert,grub_crypt_disk_insert,<Not in the dataset>,<Not in the dataset>,grub_crypt_disk_insert,grub_crypt_disk_insert
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,34096,grub_script_execute_cmdwhile,grub_script_execute_cmd,grub_script_execute,grub_script_execute_cmd_unref,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,26304,grub_strncmp,grub_string_compare,grub_string_compare,string,grub_string_compare,string_compare_grub,grub_string_compare,grub_string_compare
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,23584,grub_util_info,grub_utility_information,grub_utility_information,grub_utility_information,grub_utility_information,grub_utility_information,grub_utility_information,grub_utility_information
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,21744,grub_util_get_fd_size,grub_utility_get_fd_size,grub_utility_get_fd_size,grub_utility_get_fd_size,grub_utility_get_fd_size,fd_grub_get_utility_size,grub_utility_get_fd_size,grub_utility_get_fd_size
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,37888,grub_util_exec_pipe,grub_utility_exec_pipe,grub_utility_exec_pipe,grub_utility_exec_pipe,grub_utility_exec_pipe,grub_utility_exec_pipe,grub_utility_exec_pipe,buffer
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,39088,grub_env_unset,grub_env_unset,grub_env_unset,grub_env_unset,grub_env_unset,grub_env_unset,grub_env_unset,grub_env_unset
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,94192,gcry_burn_stack,stack,stack,,stack,stack,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,96016,grub_crypto_cbc_encrypt,grub_crypt_encrypt,grub_crypt_encrypt,grub_crypt_encrypt,<Not in the dataset>,<Not in the dataset>,grub_crypt_encrypt,grub_crypt_encrypt
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,37824,grub_util_exec,grub_utility_exec,grub_utility_exec,grub_utility_exec,grub_utility_exec,utility_grub_exec_glnx,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,37856,grub_util_exec_redirect_null,grub_utility_exec_null,grub_utility_exec_null,grub_utility_exec_null,grub_utility_exec_null,grub_utility_exec_null,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,24848,grub_util_load_image,grub_utility_load_image,grub_utility_load_image,grub_utility_load_image,grub_utility_load_image,utility_image_grub_load,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,57056,grub_util_biosdisk_init,grub_utility_disk_initialise,grub_utility_disk_initialise,grub_utility_disk_initialise,grub_utility_disk_initialise,grub_utility_initialise_disk,grub_utility_disk_initialise,grub_utility_disk_initialise
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,22352,grub_util_fd_close,grub_utility_fd_close,grub_utility_fd_close,grub_utility_fd_close,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,34160,grub_refresh,grub_refresh,grub_refresh,grub_refresh,grub_refresh,grub_refresh,grub_refresh,ocaml_zed_cursor_get_line
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,57696,grub_device_mapper_supported,grub_device_supported,grub_device_supported,grub_device_supported,grub_device_supported,device_grub_supported,grub_device_supported,grub_device_supported
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,67392,grub_cryptodisk_setkey,grub_crypt_disk,grub_crypt_disk,grub_crypt_disk,<Not in the dataset>,<Not in the dataset>,grub_crypt_disk,read
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,52064,grub_util_pull_devmapper,grub_utility_device,grub_utility_device,grub_utility_device,grub_utility_device,device_grub_utility,grub_utility_device,process_list
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,34256,grub_util_get_fd_size_os,grub_utility_get_fd_size_os,grub_utility_get_fd_size_os,grub_utility_get_fd_size_os,grub_utility_get_fd_size_os,utility_grub_get_os_fd_size,grub_utility_get_fd_size_os,grub_utility_get_fd_size_os
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,16784,grub_legacy_parse,grub_parse,parse_options,,<Not in the dataset>,<Not in the dataset>,parse,configuration_parse
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,70800,grub_register_extcmd_prio,grub_register_extend_cmd_pr_io,grub_register_extend_cmd_pr_io,grub_register_extend_cmd_pr_io,grub_register_extend_cmd_pr_io,grub_register_io_cmd_pr_extend,grub_register_extend_cmd_pr_io,grub_register_extend_cmd_pr_io
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,25680,grub_print_error,grub_print_error,grub_print_error,grub_error_print,grub_print_error,error_grub_print,grub_print_error,ok
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,95616,grub_crypto_cipher_open,grub_crypt_cipher_open,grub_crypt_cipher_open,grub_crypt_cipher_open,grub_crypt_cipher_open,grub_crypt_open_cipher,grub_crypt_cipher_open,grub_crypt_cipher_open
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,29488,grub_memset,grub_memory_set,grub_memory_set,grub_memory_set,grub_memory_set,grub_set_memory,grub_memory_set,grub_memory_set
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,49568,grub_disk_close,grub_disk_close,grub_disk_close,grub_disk_close,grub_disk_close,grub_disk_close,grub_disk_close,grub_disk_close
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,78912,grub_device_close,grub_device_close,grub_device_close,grub_device_close,grub_device_close,close_grub_device,grub_device_close,grub_device_close
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,104352,grub_part_gpt_init,grub_part_initialise,grub_part_initialise,grub_part_initialise,grub_part_os,initialise_grub_part,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,34032,grub_script_execute_cmdline,grub_script_execute_cmd_line,grub_script_execute,grub_script_execute_cmd_unref,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,81248,grub_util_find_root_devices_from_poolname,grub_utility_find_root_devices_from_pool_name,grub_utility_find_root_devices_from_pool_name,grub_utility_find_root_devices_from_pool_name,<Not in the dataset>,<Not in the dataset>,grub_utility_find_root_devices_from_pool_name,cmd_window_exec
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,39024,grub_env_get,grub_env_get,grub_env_get,grub_env_get,grub_env_get,get_grub_env,grub_env_get,grub_env_get_exists
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,22096,grub_util_fd_write,grub_utility_fd_write,grub_utility_fd_write,grub_utility_fd_write,grub_utility_fd_write,fd_utility_grub_write,grub_utility_fd_write,grub_utility_fd_read
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,91520,grub_util_get_grub_dev_os,grub_utility_get_grub_device_os,grub_utility_get_grub_device_os,utility_get_grub_device_os,<Not in the dataset>,<Not in the dataset>,grub_utility_get_grub_device_os,grub_utility_get_grub_device_os
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,24720,grub_util_get_image_size,grub_utility_get_image_size,grub_utility_get_image_size,grub_utility_get_image_size,<Not in the dataset>,<Not in the dataset>,grub_utility_get_image_size,parse_in
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,25040,grub_malloc,grub_malloc,grub_malloc,grub_malloc,<Not in the dataset>,<Not in the dataset>,grub_malloc,grub_string_extend
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,29376,grub_strndup,grub_string_duplicate,grub_string,,grub_string_duplicate,string_grub_duplicate,grub_string_duplicate,grub_string_duplicate
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,22256,grub_util_fd_sync,grub_utility_fd_synchronous,grub_utility_fd_synchronous,grub_utility_fd_synchronous,grub_utility_fd_synchronous,grub_utility_fd_synchronous_open,grub_utility_fd_synchronous,grub_utility_fd_synchronous
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,37840,grub_util_exec_redirect,grub_utility_exec,grub_utility_exec,grub_utility_exec,grub_utility_exec,alloc_function_realloc,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,26256,grub_strcmp,grub_string_compare,grub_string_compare,grub_string_compare,grub_string_compare,string_grub_compare,grub_string_compare,grub_string_compare
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,79216,grub_device_iterate,grub_device_iterate,grub_device_iterate,grub_device_iterate,grub_device_iterate,device_grub_iterate,grub_device_iterate,error_handler
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,80800,grub_util_biosdisk_is_present,grub_utility_disk_is,grub_utility_disk_is,grub_utility_disk_is,grub_utility_disk_is,grub_is_utility_disk,grub_utility_disk_is,grub_utility_disk_is
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,34224,grub_register_exported_symbols,grub_register_exported,grub_initialise_region,grub_region_exported_csu_finalise,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,81104,grub_util_get_grub_dev,grub_utility_get_grub_device,grub_utility_get_grub_device,grub_utility_get_device,grub_utility_get_grub_device,grub_utility_get_device,grub_utility_get_grub_device,grub_utility_get_grub_device
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,38192,grub_util_exec_pipe_stderr,grub_utility_exec_pipe_standard_error,grub_utility_exec_pipe_standard_error,grub_utility_exec_pipe_standard_error,grub_utility_exec_pipe_standard_error,error_grub_utility_exec_pipe_standard,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,26176,grub_memcmp,grub_memory_compare,grub_memory_compare,grub_memory_compare,grub_memory_compare,grub_memory_compare,grub_memory_compare,string_case_compare
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,51936,grub_util_get_dm_abstraction,grub_utility_get,grub_utility_get,grub_utility_get,grub_utility_get,get_utility_grub,grub_utility_get,
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,47936,grub_diskfilter_get_pv_from_disk,grub_disk_filter_get_from_disk,grub_disk_filter_get_from_disk,grub_disk_filter_get_from,grub_disk_filter_get_from_disk,disk_grub_get_from_filter,grub_disk_filter_get_from_disk,grub_disk_filter_get_from_disk
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,57792,grub_util_device_is_mapped,grub_utility_device_is,grub_utility_device_is,grub_utility_device_is,grub_utility_device_is,is_grub_utility_device,grub_utility_device_is,property_information
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,48144,grub_diskfilter_init,grub_disk_filter_initialise,grub_disk_filter_initialise,grub_disk_filter_initialise,grub_disk_filter_initialise,grub_get_initialise_disk,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,35408,grub_util_fd_open_device,grub_utility_fd_open_device,grub_utility_fd_open_device,grub_utility_fd_open_device,<Not in the dataset>,<Not in the dataset>,grub_utility_fd_open_device,main
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,53168,grub_util_get_vg_uuid,grub_utility_get_id,grub_utility_get_id,grub_utility_get_id,grub_utility_get_id,get_utility_id_grub,grub_utility_get_id,my_md_5_final
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,22560,grub_util_is_regular,grub_utility_is,grub_utility_is,grub_utility_is,grub_utility_is,is_utility_grub,grub_utility_is,grub_utility_get_time
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,94560,grub_cipher_unregister,grub_cipher_un_register,grub_cipher_un_register,grub_md_un_register_cipher,grub_md_un_register,grub_register_un_md,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,77168,grub_archelp_open,grub_rc_help_open,grub_rc_help_open,grub_rc_help_open,<Not in the dataset>,<Not in the dataset>,grub_rc_help_open,grub_rc_help_open
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,46112,grub_diskfilter_get_vg_by_uuid,grub_disk_filter_get_by_id,grub_disk_filter_get_by_id,grub_disk_filter_get_by_id,grub_disk_filter_get_by_id,get_by_grub_id_disk_filter,grub_disk_filter_get_by_id,grub_disk_filter_get_by_id
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,106960,csu_init,csu_initialise,csu_initialise,csu_initialise,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,25952,grub_memmove,grub_memory_move,grub_memory_move,grub_memory_move,<Not in the dataset>,<Not in the dataset>,grub_memory_move,grub_memory_move
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,94240,gcry_log_error,log_error,log_error,log_error,log_error,log_error,log_error,log_error
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,39424,grub_register_variable_hook,grub_register_variable,grub_register_variable,grub_register_variable,grub_register_variable,grub_register_variable,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,22880,grub_util_make_temporary_file,grub_utility_make_file,grub_utility_make_file,grub_utility_make_file,grub_utility_make_file,file_grub_utility_make,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,67936,grub_cryptodisk_insert,grub_crypt_disk_insert,grub_crypt_disk_insert,grub_crypt_disk_insert,grub_crypt_disk_insert,grub_disk_crypt_insert,grub_crypt_disk_insert,grub_crypt_disk_insert
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,102080,grub_util_get_ldm,grub_utility_get,grub_utility_get,grub_utility_get,grub_utility_get,get_grub_utility,grub_utility_get,grub_utility_get
/dbg_elf_bins/grub-common/usr/bin/grub-menulst2cfg,21952,grub_util_fd_seek,grub_utility_fd_seek,grub_utility_fd_seek,grub_utility_fd_seek,grub_utility_fd_seek,grub_utility_fd_seek,grub_utility_fd_seek,is
